"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","CLI","AMPLITUD","LTRENDIDX","M","2013-12",100.0248,
"AUS","CLI","AMPLITUD","LTRENDIDX","M","2014-01",99.95764,
"AUS","CLI","AMPLITUD","LTRENDIDX","M","2014-02",99.8572,
"AUS","CLI","AMPLITUD","LTRENDIDX","M","2014-03",99.75066,
"AUS","CLI","AMPLITUD","LTRENDIDX","M","2014-04",99.66448,
"AUS","CLI","AMPLITUD","LTRENDIDX","M","2014-05",99.61905,
"AUS","CLI","AMPLITUD","LTRENDIDX","M","2014-06",99.62875,
"AUS","CLI","AMPLITUD","LTRENDIDX","M","2014-07",99.69644,
"AUS","CLI","AMPLITUD","LTRENDIDX","M","2014-08",99.81199,
"AUS","CLI","AMPLITUD","LTRENDIDX","M","2014-09",99.96547,
"AUS","CLI","AMPLITUD","LTRENDIDX","M","2014-10",100.1593,
"AUS","CLI","AMPLITUD","LTRENDIDX","M","2014-11",100.3623,
"AUS","CLI","AMPLITUD","LTRENDIDX","M","2014-12",100.5403,
"AUS","CLI","AMPLITUD","LTRENDIDX","M","2015-01",100.6635,
"AUS","CLI","AMPLITUD","LTRENDIDX","M","2015-02",100.709,
"AUS","CLI","AMPLITUD","LTRENDIDX","M","2015-03",100.6711,
"AUS","CLI","AMPLITUD","LTRENDIDX","M","2015-04",100.5622,
"AUS","CLI","AMPLITUD","LTRENDIDX","M","2015-05",100.4118,
"AUS","CLI","AMPLITUD","LTRENDIDX","M","2015-06",100.2514,
"AUS","CLI","AMPLITUD","LTRENDIDX","M","2015-07",100.1074,
"AUS","CLI","AMPLITUD","LTRENDIDX","M","2015-08",99.99026,
"AUS","CLI","AMPLITUD","LTRENDIDX","M","2015-09",99.89912,
"AUS","CLI","AMPLITUD","LTRENDIDX","M","2015-10",99.83295,
"AUS","CLI","AMPLITUD","LTRENDIDX","M","2015-11",99.79034,
"AUS","CLI","AMPLITUD","LTRENDIDX","M","2015-12",99.79305,
"AUS","CLI","AMPLITUD","LTRENDIDX","M","2016-01",99.84791,
"AUS","CLI","AMPLITUD","LTRENDIDX","M","2016-02",99.94173,
"AUS","CLI","AMPLITUD","LTRENDIDX","M","2016-03",100.0496,
"AUS","CLI","AMPLITUD","LTRENDIDX","M","2016-04",100.1435,
"AUS","CLI","AMPLITUD","LTRENDIDX","M","2016-05",100.2141,
"AUS","CLI","AMPLITUD","LTRENDIDX","M","2016-06",100.2612,
"AUS","CLI","AMPLITUD","LTRENDIDX","M","2016-07",100.2883,
"AUS","CLI","AMPLITUD","LTRENDIDX","M","2016-08",100.2793,
"AUS","CLI","AMPLITUD","LTRENDIDX","M","2016-09",100.2408,
"AUS","CLI","AMPLITUD","LTRENDIDX","M","2016-10",100.1982,
"AUS","CLI","AMPLITUD","LTRENDIDX","M","2016-11",100.1763,
"AUS","CLI","AMPLITUD","LTRENDIDX","M","2016-12",100.1761,
"AUS","CLI","AMPLITUD","LTRENDIDX","M","2017-01",100.2002,
"AUS","CLI","AMPLITUD","LTRENDIDX","M","2017-02",100.2399,
"AUS","CLI","AMPLITUD","LTRENDIDX","M","2017-03",100.2764,
"AUS","CLI","AMPLITUD","LTRENDIDX","M","2017-04",100.3039,
"AUS","CLI","AMPLITUD","LTRENDIDX","M","2017-05",100.3039,
"AUS","CLI","AMPLITUD","LTRENDIDX","M","2017-06",100.2777,
"AUS","CLI","AMPLITUD","LTRENDIDX","M","2017-07",100.216,
"AUS","CLI","AMPLITUD","LTRENDIDX","M","2017-08",100.1554,
"AUS","CLI","AMPLITUD","LTRENDIDX","M","2017-09",100.0998,
"AUS","CLI","AMPLITUD","LTRENDIDX","M","2017-10",100.0448,
"AUS","CLI","AMPLITUD","LTRENDIDX","M","2017-11",99.97804,
"AUS","CLI","AMPLITUD","LTRENDIDX","M","2017-12",99.88933,
"AUS","CLI","AMPLITUD","LTRENDIDX","M","2018-01",99.80171,
"AUS","CLI","AMPLITUD","LTRENDIDX","M","2018-02",99.72224,
"AUS","CLI","AMPLITUD","LTRENDIDX","M","2018-03",99.672,
"AUS","CLI","AMPLITUD","LTRENDIDX","M","2018-04",99.65686,
"AUS","CLI","AMPLITUD","LTRENDIDX","M","2018-05",99.68063,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1961-06",101.0851,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1961-07",100.9916,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1961-08",100.8558,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1961-09",100.7501,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1961-10",100.677,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1961-11",100.6129,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1961-12",100.5319,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1962-01",100.4089,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1962-02",100.2398,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1962-03",100.0181,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1962-04",99.7712,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1962-05",99.5263,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1962-06",99.30875,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1962-07",99.13537,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1962-08",98.99731,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1962-09",98.89577,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1962-10",98.83348,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1962-11",98.81877,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1962-12",98.85276,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1963-01",98.93659,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1963-02",99.0745,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1963-03",99.26653,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1963-04",99.49909,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1963-05",99.74706,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1963-06",99.63337,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1963-07",99.80191,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1963-08",99.93648,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1963-09",100.0402,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1963-10",100.1168,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1963-11",100.1762,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1963-12",100.2365,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1964-01",100.3074,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1964-02",100.3901,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1964-03",100.4753,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1964-04",100.5526,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1964-05",100.6091,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1964-06",100.6386,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1964-07",100.6469,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1964-08",100.6441,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1964-09",100.6354,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1964-10",100.6217,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1964-11",100.5923,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1964-12",100.5337,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1965-01",100.4332,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1965-02",100.2881,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1965-03",100.1053,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1965-04",99.90838,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1965-05",99.73424,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1965-06",99.61652,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1965-07",99.57499,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1965-08",99.60375,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1965-09",99.68951,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1965-10",99.8085,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1965-11",99.92533,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1965-12",100.0123,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1966-01",100.0402,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1966-02",100.0018,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1966-03",99.90642,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1966-04",99.76079,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1966-05",99.55773,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1966-06",99.28417,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1966-07",98.93006,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1966-08",98.50245,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1966-09",98.01861,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1966-10",97.50148,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1966-11",97.00434,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1966-12",96.61732,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1967-01",96.40915,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1967-02",96.37715,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1967-03",96.4584,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1967-04",96.59791,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1967-05",96.78114,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1967-06",97.02167,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1967-07",97.33403,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1967-08",97.69928,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1967-09",98.08614,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1967-10",98.4657,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1967-11",98.82462,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1967-12",99.15423,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1968-01",99.44709,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1968-02",99.70421,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1968-03",99.94221,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1968-04",100.1646,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1968-05",100.3654,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1968-06",100.5346,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1968-07",100.6685,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1968-08",100.7647,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1968-09",100.827,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1968-10",100.8696,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1968-11",100.905,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1968-12",100.942,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1969-01",100.9919,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1969-02",101.0523,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1969-03",101.1135,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1969-04",101.1572,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1969-05",101.1695,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1969-06",101.1561,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1969-07",101.1384,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1969-08",101.1405,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1969-09",101.1636,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1969-10",101.1951,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1969-11",101.1964,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1969-12",101.1409,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1970-01",101.0262,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1970-02",100.862,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1970-03",100.6646,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1970-04",100.455,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1970-05",100.2735,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1970-06",100.1456,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1970-07",100.0676,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1970-08",100.0031,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1970-09",99.91922,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1970-10",99.80584,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1970-11",99.66678,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1970-12",99.5223,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1971-01",99.38477,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1971-02",99.25458,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1971-03",99.11066,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1971-04",98.93976,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1971-05",98.73192,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1971-06",98.49868,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1971-07",98.25634,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1971-08",98.04325,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1971-09",97.88958,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1971-10",97.82198,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1971-11",97.85979,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1971-12",97.99493,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1972-01",98.19995,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1972-02",98.44286,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1972-03",98.6977,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1972-04",98.94759,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1972-05",99.18433,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1972-06",99.40999,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1972-07",99.63684,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1972-08",99.88068,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1972-09",100.1568,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1972-10",100.4559,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1972-11",100.771,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1972-12",101.0957,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1973-01",101.4042,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1973-02",101.6238,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1973-03",101.815,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1973-04",101.9743,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1973-05",102.0797,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1973-06",102.1135,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1973-07",102.0758,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1973-08",101.9694,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1973-09",101.8192,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1973-10",101.6344,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1973-11",101.4365,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1973-12",101.2576,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1974-01",101.1119,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1974-02",100.99,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1974-03",100.8943,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1974-04",100.8073,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1974-05",100.6892,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1974-06",100.5058,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1974-07",100.2235,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1974-08",99.81654,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1974-09",99.30514,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1974-10",98.74633,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1974-11",98.20711,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1974-12",97.73936,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1975-01",97.37527,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1975-02",97.11338,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1975-03",96.93384,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1975-04",96.85194,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1975-05",96.85904,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1975-06",96.93681,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1975-07",97.08839,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1975-08",97.33669,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1975-09",97.6868,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1975-10",98.11182,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1975-11",98.54942,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1975-12",98.95752,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1976-01",99.30676,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1976-02",99.57048,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1976-03",99.75002,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1976-04",99.84013,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1976-05",99.86806,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1976-06",99.86154,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1976-07",99.82248,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1976-08",99.77551,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1976-09",99.74301,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1976-10",99.73622,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1976-11",99.77415,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1976-12",99.84959,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1977-01",99.96461,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1977-02",100.0841,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1977-03",100.1659,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1977-04",100.1877,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1977-05",100.1512,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1977-06",100.0687,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1977-07",99.95885,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1977-08",99.84496,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1977-09",99.76091,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1977-10",99.7266,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1977-11",99.7476,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1977-12",99.80052,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1978-01",99.87032,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1978-02",99.96438,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1978-03",100.075,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1978-04",100.2,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1978-05",100.3466,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1978-06",100.5038,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1978-07",100.6637,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1978-08",100.8051,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1978-09",100.919,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1978-10",100.9973,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1978-11",101.0431,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1978-12",101.0739,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1979-01",101.1132,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1979-02",101.1798,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1979-03",101.267,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1979-04",101.3759,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1979-05",101.5008,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1979-06",101.619,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1979-07",101.7147,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1979-08",101.7707,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1979-09",101.7704,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1979-10",101.7081,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1979-11",101.5829,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1979-12",101.4156,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1980-01",101.2054,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1980-02",100.9625,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1980-03",100.6952,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1980-04",100.4139,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1980-05",100.1265,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1980-06",99.84416,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1980-07",99.5801,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1980-08",99.34029,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1980-09",99.13003,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1980-10",98.95104,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1980-11",98.80132,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1980-12",98.68089,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1981-01",98.59507,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1981-02",98.55515,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1981-03",98.55316,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1981-04",98.58675,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1981-05",98.63718,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1981-06",98.69293,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1981-07",98.73305,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1981-08",98.74195,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1981-09",98.70113,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1981-10",98.61765,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1981-11",98.51921,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1981-12",98.42616,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1982-01",98.34903,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1982-02",98.2915,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1982-03",98.25095,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1982-04",98.21165,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1982-05",98.15796,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1982-06",98.08558,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1982-07",98.01314,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1982-08",97.97086,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1982-09",97.98129,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1982-10",98.04954,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1982-11",98.18356,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1982-12",98.36711,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1983-01",98.57744,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1983-02",98.80183,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1983-03",99.02428,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1983-04",99.22302,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1983-05",99.38811,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1983-06",99.53609,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1983-07",99.6731,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1983-08",99.79446,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1983-09",99.89539,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1983-10",99.98721,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1983-11",100.0889,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1983-12",100.1952,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1984-01",100.2912,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1984-02",100.3608,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1984-03",100.3968,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1984-04",100.3954,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1984-05",100.3659,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1984-06",100.3299,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1984-07",100.3059,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1984-08",100.3019,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1984-09",100.3164,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1984-10",100.3704,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1984-11",100.4716,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1984-12",100.6165,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1985-01",100.7906,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1985-02",100.9545,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1985-03",101.0529,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1985-04",101.0778,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1985-05",101.0619,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1985-06",101.0276,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1985-07",100.9825,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1985-08",100.9324,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1985-09",100.8881,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1985-10",100.8528,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1985-11",100.8186,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1985-12",100.7739,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1986-01",100.724,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1986-02",100.662,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1986-03",100.5958,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1986-04",100.5301,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1986-05",100.4685,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1986-06",100.4033,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1986-07",100.3238,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1986-08",100.2341,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","1986-09",100.1412,
